, InstallationID , InstallationType , PanelType      , Capacity (kW) , EnergyProduced (kWh) , MaintenanceFrequency (months) , Cost (₹) , Region        , Latitude , Longitude , TypeOfInstallation     , InstallerName  , WarrantyYears , AnnualSavings (₹) 
2651, S009           ,1,0,100,9770,21,515586,9,14.4977,75.4894,0,0,25,128441
2652, S007           ,2,0,15,720,17,56000,3,22.5023,76.4374,0,3,23,15662
2653, S003           ,1,2,87,7040,6,119377,7,13.3911,76.5999,0,2,19,16294
2654, S003           ,1,2,100,9450,21,562780,9,20.7649,83.0979,1,0,24,113882
2655, S004           ,2,0,6,2037,13,56000,2,14.2685,75.8868,1,3,25,10000
2656, S008           ,0,1,51,5378,8,56000,5,24.9699,71.1924,0,1,19,58533
2657, S009           ,1,2,98,9123,5,511918,9,21.8099,80.064,1,0,20,116131
2658, S007           ,2,0,17,2127,18,80573,3,10.8505,77.1996,0,3,22,11675
2659, S007           ,2,0,11,5614,15,56000,8,20.2061,75.2629,0,3,21,10889
2660, S003           ,1,0,94,7187,20,497044,3,10.8505,79.4175,1,2,22,21280
2661, S010           ,2,0,24,1562,18,95435,5,20.8921,72.9159,0,3,23,19861
2662, S004           ,2,0,8,1712,19,74780,8,10.8505,74.5202,0,3,24,10000
2663, S003           ,1,2,93,8471,5,544563,5,22.7445,84.1417,1,0,20,105965
2664, S010           ,0,1,33,5473,8,263736,9,14.8605,78.0613,0,2,21,59681
2665, S006           ,1,2,44,9705,5,294014,6,21.1842,72.281,1,0,18,55404
2666, S002           ,0,1,50,5678,7,302713,0,25.4924,72.5956,0,2,20,71220
2667, S008           ,2,0,9,875,19,56000,8,11.5128,74.5396,0,3,24,10000
2668, S006           ,1,2,100,7248,5,587467,5,10.8505,79.2675,1,0,19,126530
2669, S003           ,0,2,97,10500,5,565630,6,24.4189,77.4632,0,0,20,114541
2670, S003           ,2,2,100,10500,4,560703,9,22.4614,76.425,1,0,24,118850
2671, S005           ,2,0,15,5007,7,280712,2,14.1136,75.3562,0,2,20,72368
2672, S007           ,0,1,26,5247,7,369560,7,13.0439,73.2276,0,1,18,61417
2673, S002           ,0,1,47,6547,7,241895,7,25.9276,77.3036,0,1,18,67183
2674, S003           ,1,2,96,10453,6,522056,2,23.3884,83.8434,0,0,23,113932
2675, S009           ,2,0,8,720,19,56000,2,10.8505,73.8644,0,3,23,10000
2676, S007           ,2,0,6,1432,6,81862,5,14.025,75.7151,0,2,24,26677
2677, S007           ,2,0,21,1808,21,84800,3,10.8505,73.5582,1,3,23,10000
2678, S008           ,0,2,77,8630,7,570496,6,18.1354,85.5552,1,0,18,105498
2679, S006           ,1,2,93,10500,5,501346,9,21.06,80.7834,1,0,22,144274
2680, S005           ,0,2,80,8543,5,570758,5,26.0154,75.0457,1,0,20,123607
2681, S002           ,0,1,53,5094,6,318984,0,16.8268,75.3818,0,1,19,65673
2682, S009           ,0,0,99,7981,5,587835,5,22.9813,86.668,0,0,19,133953
2683, S005           ,0,1,53,6095,7,354465,5,10.8505,74.4974,0,1,20,70877
2684, S002           ,0,1,40,5577,6,353354,7,27.942,76.3745,0,2,18,64821
2685, S005           ,0,1,46,8911,6,239767,5,26.7414,75.6659,1,1,18,69859
2686, S010           ,2,0,6,1005,21,265458,2,10.8505,75.7911,0,3,22,15549
2687, S008           ,0,1,43,5656,7,320084,7,15.5581,71.1924,0,2,18,57412
2688, S007           ,2,0,16,1721,17,56000,3,10.8505,77.038,0,3,24,10000
2689, S003           ,1,0,14,1611,16,56000,6,14.2009,76.7948,1,0,23,18519
2690, S010           ,2,0,100,10500,4,592785,5,22.757,72.2324,1,0,24,118370
2691, S008           ,0,0,6,1698,22,104463,3,12.2156,77.4525,0,3,24,14803
2692, S005           ,0,1,42,5235,5,328799,8,22.7686,71.6128,1,2,18,54103
2693, S007           ,2,0,10,1375,20,122840,3,23.9751,74.0796,0,3,23,10000
2694, S008           ,2,0,11,1560,19,96689,5,10.8752,76.7558,0,3,22,10000
2695, S003           ,1,2,80,9659,7,550362,5,21.7423,73.4268,1,0,20,111418
2696, S010           ,2,0,6,1364,24,97019,6,22.1555,75.7335,0,3,22,10000
2697, S003           ,2,0,6,1283,22,56000,8,10.8505,78.3463,1,0,24,10000
2698, S007           ,2,0,12,1072,20,56000,8,10.8505,75.6104,0,3,24,18754
2699, S006           ,0,2,37,7703,6,558947,6,24.5725,78.2603,1,2,23,12476
2700, S005           ,2,0,9,1616,15,88868,1,13.9161,75.7455,0,3,23,21291
2701, S008           ,0,1,52,5828,8,368924,0,23.9157,73.553,0,1,18,73976
2702, S004           ,2,1,6,1197,18,76631,2,22.312,73.2524,0,3,21,10323
2703, S002           ,2,0,20,720,7,298400,2,10.8505,76.4026,0,3,19,11905
2704, S009           ,1,2,76,10330,4,565980,3,24.9121,73.7215,1,0,19,119011
2705, S004           ,1,0,40,10071,7,426892,7,24.4846,75.8818,0,0,20,130741
2706, S007           ,2,0,21,1060,22,56000,2,11.4277,75.3353,1,3,24,16327
2707, S008           ,0,1,60,6181,6,289709,3,21.0903,78.2857,0,1,19,63166
2708, S002           ,0,1,47,6301,8,314063,1,28.6139,71.8087,0,1,18,69434
2709, S005           ,0,1,42,5082,6,331929,7,14.7514,76.1363,0,1,19,49474
2710, S006           ,1,1,51,6040,6,624535,9,14.0625,72.1948,0,2,25,105891
2711, S003           ,1,2,98,8835,5,618007,5,21.3166,86.0914,1,0,21,118933
2712, S003           ,2,0,7,2031,20,66867,8,10.8505,75.2085,0,3,23,12277
2713, S007           ,2,0,20,2310,21,87238,2,10.8505,76.5876,1,3,24,14306
2714, S006           ,0,2,100,9977,6,554511,5,21.1532,75.6409,1,3,19,121707
2715, S008           ,2,2,86,1397,6,56000,9,14.4507,78.2023,1,3,23,10525
2716, S006           ,1,2,100,8141,7,388065,5,23.1229,71.9016,1,2,19,102099
2717, S004           ,1,2,6,1841,17,135607,6,10.8505,75.5045,1,0,23,26278
2718, S006           ,1,2,87,9437,6,630248,5,11.8875,71.2456,1,0,25,116647
2719, S008           ,0,1,21,1909,24,145534,8,15.692,74.9511,0,1,24,10000
2720, S008           ,0,0,56,4964,7,272887,0,10.8505,72.7207,0,1,20,26531
2721, S003           ,1,2,84,10500,6,574678,5,22.8437,71.1924,1,0,18,119654
2722, S003           ,1,2,94,10500,4,581016,9,21.9531,87.8451,1,0,21,129604
2723, S008           ,0,1,35,5236,7,231899,3,20.0302,72.8989,0,1,19,59009
2724, S006           ,1,0,100,9050,5,651299,9,25.7501,78.8366,1,0,22,132237
2725, S008           ,0,0,50,4883,7,312172,6,12.2529,74.2384,0,3,24,70357
2726, S006           ,1,2,84,9785,7,523466,9,10.8862,73.9028,1,0,19,117636
2727, S004           ,2,0,6,1375,20,56000,9,11.4935,75.1041,0,3,22,10000
2728, S006           ,0,1,46,10500,5,265545,6,20.0347,77.6582,1,3,18,12594
2729, S005           ,0,1,46,5199,7,329966,0,12.224,75.737,1,2,18,66864
2730, S009           ,1,2,96,10500,4,476645,7,10.8505,77.0246,1,0,21,116193
2731, S010           ,2,0,8,1551,21,73593,3,16.1027,75.2253,0,3,23,10000
2732, S002           ,1,0,9,720,4,261401,5,10.8505,71.1924,0,3,21,10000
2733, S010           ,2,0,13,1448,20,58762,3,13.2464,75.0942,0,3,25,24342
2734, S004           ,2,0,15,2778,24,56000,3,10.8505,75.7269,0,3,23,24325
2735, S005           ,0,1,43,5293,5,302611,5,23.7044,77.6077,0,1,21,54335
2736, S006           ,1,0,86,9463,6,487434,5,21.5665,74.9507,0,1,19,133776
2737, S004           ,2,0,20,8558,6,524791,3,10.9917,79.2877,0,3,21,19302
2738, S007           ,2,2,12,1782,24,56000,3,20.4312,73.1564,1,3,24,128033
2739, S005           ,2,1,49,5273,6,254971,1,14.6666,76.347,0,2,18,77887
2740, S005           ,0,1,51,5773,6,317907,0,25.777,72.6416,0,0,18,69772
2741, S009           ,0,1,48,9365,6,678428,1,23.7635,72.9258,0,1,20,64441
2742, S007           ,1,2,41,5091,6,316323,1,11.5406,71.1924,1,0,21,48234
2743, S009           ,0,1,41,4934,6,390236,7,25.1157,71.1924,0,1,18,68882
2744, S004           ,1,1,55,1377,6,497673,0,10.8505,74.0498,0,0,20,69415
2745, S004           ,0,0,43,5299,19,343416,1,13.0176,76.5007,1,3,25,59331
2746, S003           ,1,2,82,9061,6,501071,5,21.1348,71.1924,1,0,18,107694
2747, S002           ,0,0,40,5604,7,331974,5,23.0484,78.1314,0,1,20,67147
2748, S008           ,0,1,98,10008,6,266170,1,22.0448,76.7733,0,3,22,116149
2749, S009           ,2,2,6,2052,23,83456,8,10.8505,74.7404,0,3,23,10000
2750, S007           ,2,0,9,2315,16,56000,2,14.2642,76.0048,1,3,22,10000
2751, S006           ,1,2,100,10500,5,565054,9,22.0332,74.7222,0,0,20,99551
2752, S010           ,2,0,6,1362,23,66299,2,10.8505,75.2026,0,3,23,13113
2753, S009           ,1,0,95,10500,24,80961,0,21.0594,75.5964,1,3,23,107213
2754, S006           ,1,2,77,10032,4,587609,9,24.1563,84.2914,1,0,22,131902
2755, S006           ,2,2,48,1362,6,85410,9,19.3811,71.9782,1,2,25,113833
2756, S007           ,2,0,21,1437,16,56000,2,10.8505,74.7379,0,3,25,10000
2757, S007           ,2,0,8,720,24,87939,2,10.8505,71.1924,0,3,23,10000
2758, S006           ,1,0,90,9124,5,56000,3,24.0097,75.2034,0,3,24,62159
2759, S006           ,2,1,42,5418,7,286366,7,11.6089,72.4856,1,2,20,58556
2760, S004           ,0,0,49,5296,5,313201,2,14.6238,76.6918,0,1,20,74029
2761, S009           ,1,2,87,8886,5,415316,5,19.9314,77.1008,1,0,19,108820
2762, S010           ,2,0,16,2070,24,64892,8,19.1932,74.9543,0,3,24,10000
2763, S003           ,1,2,83,8863,8,654703,5,24.4166,75.7357,1,2,20,10000
2764, S002           ,1,0,7,9406,20,673057,0,10.8505,85.8916,1,3,22,111561
2765, S002           ,0,1,51,6101,6,276816,1,23.3996,76.1304,1,1,20,66495
2766, S007           ,0,1,15,1721,20,56000,8,10.8505,74.1708,0,3,24,10000
2767, S008           ,0,1,43,4756,5,249466,7,24.8585,74.3269,0,2,19,74492
2768, S009           ,1,2,92,10500,5,700000,5,22.3997,85.2482,1,0,21,109337
2769, S005           ,0,2,47,5491,8,293552,3,28.6139,75.4864,0,1,20,56701
2770, S004           ,2,2,22,3236,20,90656,8,10.8505,76.1739,0,3,22,24426
2771, S010           ,0,0,43,1724,6,307081,0,11.8051,77.2648,1,3,23,16387
2772, S008           ,1,1,60,9918,7,312068,8,24.4928,75.8121,0,1,18,55602
2773, S002           ,1,2,95,5723,6,528834,9,10.8505,78.5949,1,0,21,58329
2774, S005           ,0,1,49,10053,6,310057,6,13.4897,78.3987,1,1,20,80359
2775, S010           ,2,0,6,1701,18,119230,3,23.3898,74.6251,0,3,24,12151
2776, S003           ,1,2,98,10500,4,584240,6,10.8505,84.2506,1,0,20,128148
2777, S004           ,2,0,10,1769,24,56000,2,16.0063,77.1309,1,3,23,10000
2778, S002           ,2,0,22,1737,20,114141,2,10.8505,75.3562,1,3,22,10000
2779, S004           ,2,0,6,952,18,56000,1,13.2413,77.6777,0,3,24,10000
2780, S006           ,1,1,88,10370,6,658489,5,23.8913,72.3226,1,0,20,10000
2781, S006           ,1,2,100,10500,5,494535,9,22.1405,71.1924,1,0,20,103778
2782, S004           ,2,0,19,1229,24,56000,0,21.276,75.399,0,3,23,10000
2783, S002           ,2,0,16,1280,20,591845,3,17.3105,77.6445,1,3,24,10000
2784, S002           ,0,1,42,6590,8,336356,8,15.8546,75.27,0,1,18,54900
2785, S002           ,2,0,17,2044,24,97972,2,13.9299,76.2612,0,3,23,10000
2786, S010           ,2,0,6,1594,24,59325,1,10.8505,73.3222,0,3,23,10000
2787, S004           ,2,0,7,2870,22,56000,8,12.9525,76.0042,1,3,22,10000
2788, S005           ,0,1,10,2765,4,129695,8,15.4657,76.5759,0,2,22,58055
2789, S005           ,0,1,51,5159,5,343939,7,25.8143,73.2857,0,1,18,60035
2790, S005           ,0,1,43,5092,7,304647,0,23.552,74.3271,0,1,19,67307
2791, S003           ,1,2,100,9861,6,649813,1,21.4152,78.0259,1,0,19,95478
2792, S010           ,2,2,84,4707,6,586270,8,10.8505,77.5148,0,0,23,51148
2793, S006           ,1,2,91,9978,4,603462,9,23.6049,82.1833,1,0,25,128354
2794, S006           ,1,2,87,8581,5,580267,9,24.6367,78.5129,1,0,19,91109
2795, S004           ,2,0,6,1240,24,56901,3,12.9619,77.6529,0,3,23,17260
2796, S008           ,2,0,16,866,22,56000,2,10.8505,77.5608,1,3,24,10000
2797, S008           ,0,1,45,5807,7,294516,7,21.3268,73.2193,0,2,19,59726
2798, S004           ,2,0,6,1438,23,56000,8,10.8505,74.7648,0,3,23,10872
2799, S002           ,1,1,46,2431,6,278403,6,11.4904,73.9729,1,3,18,81467
2800, S006           ,1,2,100,10159,6,541558,1,20.1568,71.3294,1,0,19,104466
2801, S006           ,0,1,51,5736,4,333756,0,21.4977,74.7545,0,1,19,50916
2802, S003           ,1,2,74,9948,5,591875,6,20.6387,83.7624,1,0,20,119058
2803, S006           ,2,0,6,2598,18,56000,6,23.0014,75.4034,0,3,23,10000
2804, S004           ,2,2,25,5623,7,317903,1,22.8348,76.377,0,1,19,68487
2805, S004           ,2,0,6,1389,19,70003,3,12.5615,76.3104,1,3,24,10000
2806, S010           ,2,0,14,1488,24,56000,3,14.5139,73.9226,0,3,24,10687
2807, S006           ,1,2,98,9955,4,658301,9,17.8155,87.855,1,0,19,140423
2808, S002           ,0,1,42,4140,7,326668,0,26.4878,76.5761,1,1,18,71133
2809, S002           ,0,1,43,5556,7,305993,0,26.0507,71.1924,0,2,19,68598
2810, S003           ,1,2,6,1197,24,66641,3,11.7271,71.9131,0,0,24,18464
2811, S006           ,1,2,97,10438,5,554794,5,23.7917,71.3049,1,0,20,100291
2812, S006           ,2,2,9,720,20,125380,7,12.3466,76.4279,0,0,24,13755
2813, S005           ,0,2,48,9800,6,321849,0,13.3286,77.7296,0,3,20,66026
2814, S004           ,2,0,12,2640,13,88635,2,20.5255,71.2643,0,3,24,20602
2815, S004           ,2,0,15,1324,24,56000,3,10.8505,74.4805,0,3,24,10000
2816, S004           ,0,1,54,5496,7,347674,2,10.8505,74.3545,0,1,18,58467
2817, S007           ,2,0,15,2212,16,56000,2,21.2929,71.6774,0,0,23,10660
2818, S008           ,0,0,40,4923,7,330844,9,22.4595,75.7651,0,3,18,59054
2819, S008           ,0,1,45,5552,8,356439,1,17.5028,76.3895,1,2,21,66253
2820, S008           ,1,2,100,8499,5,593011,1,24.2642,71.1924,1,0,19,139452
2821, S008           ,0,1,46,6236,6,300646,6,27.5432,78.2955,0,1,19,59496
2822, S009           ,1,0,15,720,16,56000,7,11.1379,76.1184,1,3,23,16740
2823, S005           ,1,2,98,8372,6,448461,9,17.9748,75.1342,1,0,21,144768
2824, S009           ,1,2,80,10500,5,680046,6,19.2791,78.7552,1,0,20,142046
2825, S003           ,1,2,91,10500,4,674637,5,20.168,82.0598,1,0,20,112620
2826, S008           ,2,0,10,1886,19,56000,2,11.3916,74.5536,0,3,25,10000
2827, S006           ,1,2,100,9768,4,615107,5,19.052,80.5393,0,0,19,127371
2828, S004           ,1,2,100,8571,5,608671,2,20.8365,73.3151,1,0,24,138345
2829, S009           ,1,2,80,10500,7,552471,5,21.146,71.1924,1,0,19,150000
2830, S006           ,1,2,78,9802,6,553002,5,24.367,87.855,1,0,19,106093
2831, S010           ,1,2,83,10500,6,583227,9,22.2814,85.328,1,3,20,147530
2832, S008           ,0,1,49,6434,9,305406,7,25.1242,71.1924,0,1,19,51340
2833, S009           ,2,2,9,1758,20,70702,7,10.8505,74.2501,0,0,19,10000
2834, S004           ,2,0,14,1273,20,56000,2,14.2192,79.8615,1,3,25,12021
2835, S002           ,0,1,52,5674,6,314838,2,10.8505,72.6379,0,2,21,59489
2836, S008           ,1,2,60,8338,4,573320,5,25.9735,76.9278,1,2,21,86327
2837, S010           ,2,2,44,8875,7,56000,3,12.2659,75.2747,1,3,18,129015
2838, S009           ,1,2,81,8816,6,500571,5,18.8463,86.6528,1,0,20,109440
2839, S002           ,2,0,12,1745,22,56000,6,22.6252,74.875,1,3,24,16782
2840, S008           ,1,0,23,2479,18,56000,3,19.1463,75.6631,1,3,22,12818
2841, S009           ,2,0,19,1730,24,106826,3,10.8505,71.1924,0,3,25,10000
2842, S009           ,1,2,100,9387,19,56000,3,14.1512,76.388,1,0,22,131851
2843, S007           ,1,0,13,2008,6,94327,6,12.2017,76.9574,0,3,24,10000
2844, S008           ,0,2,53,5759,5,316076,5,15.5409,71.1924,0,1,18,65456
2845, S007           ,2,0,15,1843,24,56000,8,10.8505,72.8276,0,3,25,12312
2846, S008           ,0,1,54,5209,8,381293,1,25.5489,72.2431,0,1,19,49749
2847, S010           ,0,0,6,1651,24,308767,9,10.8505,71.1924,0,1,23,60444
2848, S006           ,1,2,56,10500,7,550153,0,24.1075,75.2881,1,1,21,104473
2849, S005           ,0,1,44,4982,6,304288,5,24.898,71.3936,1,2,18,57606
2850, S007           ,2,0,98,9720,5,578095,5,20.1483,74.2878,0,0,21,95344
2851, S004           ,2,0,9,2599,16,117016,8,10.8505,74.0809,0,3,25,10000
2852, S008           ,0,1,44,5319,8,322120,7,26.2584,71.1924,0,2,18,75594
2853, S009           ,1,2,82,8404,4,510357,8,10.8505,87.855,1,0,23,133235
2854, S008           ,0,1,45,5431,9,339597,0,20.8982,73.7867,0,1,18,59725
2855, S008           ,0,1,48,5833,7,243728,0,17.038,72.0558,0,1,18,49863
2856, S005           ,0,1,53,4165,5,668251,7,24.0238,71.1924,1,2,19,49180
2857, S003           ,1,2,100,10500,4,681717,6,20.7126,87.5496,1,0,23,116826
2858, S005           ,0,1,47,1507,22,56000,2,12.2893,71.1924,0,3,25,10000
2859, S004           ,0,0,13,2242,16,103212,7,10.8505,77.6475,0,1,24,26414
2860, S008           ,0,1,50,5162,6,311488,0,16.0821,72.6329,0,1,18,59638
2861, S008           ,2,2,51,9486,7,289924,7,25.4467,77.676,0,3,21,112071
2862, S007           ,0,1,13,2693,24,150379,7,24.0943,75.6582,0,1,22,10000
2863, S005           ,0,1,45,6118,7,320551,8,24.3426,73.9,0,1,18,68626
2864, S008           ,0,1,45,4810,7,313654,0,24.428,76.9214,1,2,19,59056
2865, S008           ,0,1,49,4746,4,316381,6,19.3181,75.3899,1,2,19,62919
2866, S002           ,2,0,21,1266,20,102813,5,10.8505,73.4524,0,3,23,11784
2867, S005           ,0,1,45,9418,6,529929,0,24.9978,72.3259,0,2,19,51292
2868, S002           ,0,1,53,5837,8,339291,7,11.5581,74.4104,0,1,18,66656
2869, S002           ,0,2,53,4186,7,324608,2,21.3025,76.9787,0,0,21,58715
2870, S005           ,0,2,40,8889,5,269379,5,26.0616,75.6054,0,3,18,124840
2871, S004           ,2,0,9,1815,24,99593,7,10.8505,73.7254,0,3,25,10000
2872, S003           ,1,2,98,10019,6,468979,6,19.9213,86.5899,1,0,21,112776
2873, S007           ,0,1,6,4366,4,369744,7,10.945,75.3909,0,1,22,71819
2874, S002           ,2,0,23,2119,24,56000,3,10.8505,74.6419,0,0,22,30591
2875, S007           ,2,0,9,1276,21,66981,1,12.4712,74.8679,0,3,24,10000
2876, S002           ,2,0,14,1595,19,513163,2,10.8505,72.0,1,3,24,27022
2877, S007           ,1,2,93,1572,16,573120,5,17.3308,75.2098,1,3,24,138230
2878, S008           ,0,1,53,4261,5,280383,1,12.4153,72.2167,0,2,20,61200
2879, S009           ,0,2,48,9203,6,109199,7,10.8505,74.0505,0,3,23,13558
2880, S003           ,0,1,49,5822,5,304514,5,12.0408,76.7438,0,1,19,69258
2881, S003           ,1,2,94,10500,6,533133,5,19.5609,86.9063,1,0,19,111038
2882, S006           ,1,2,85,10500,6,637313,5,20.164,78.18,1,0,25,124021
2883, S010           ,0,1,46,2836,7,304755,0,23.6716,73.6066,0,2,19,64268
2884, S004           ,0,0,20,1158,24,108038,2,11.8686,73.175,0,1,24,25075
2885, S009           ,2,0,9,1591,21,56000,5,13.0947,74.1347,0,1,21,119968
2886, S009           ,1,2,100,5084,6,502972,5,24.6286,83.1874,1,0,19,124008
2887, S002           ,0,1,49,5596,6,270000,7,21.5647,74.5831,0,1,19,61528
2888, S009           ,1,2,87,7982,4,671414,9,19.1797,81.1302,1,0,20,124353
2889, S008           ,0,1,41,6449,5,268246,0,28.0664,71.1924,1,1,19,70542
2890, S009           ,1,2,96,9323,6,640134,5,21.1831,77.4655,1,1,18,119908
2891, S005           ,0,0,40,2013,8,315965,0,15.076,77.6053,0,3,20,54120
2892, S005           ,0,1,42,10500,7,295927,0,24.3592,73.1321,0,1,19,65665
2893, S003           ,1,2,89,10500,5,583003,5,17.591,85.4375,1,0,19,122927
2894, S005           ,0,1,43,6238,6,309898,5,21.0493,71.1924,0,1,19,59736
2895, S003           ,2,2,100,10500,6,666163,5,24.6634,75.6964,1,0,25,106681
2896, S006           ,1,2,10,2185,17,437331,8,10.8505,71.1924,1,3,24,10000
2897, S007           ,2,0,13,1587,24,56000,3,11.0251,74.6799,0,3,25,10000
2898, S008           ,0,1,43,5856,7,312884,7,24.3887,72.5219,0,2,18,57905
2899, S002           ,1,2,88,8411,24,276752,5,13.5991,76.0987,1,0,25,10000
2900, S007           ,1,2,100,10500,6,598851,1,11.5279,83.0165,1,0,22,125037
2901, S009           ,1,2,84,10500,5,539602,9,17.6654,84.8694,1,0,23,137198
2902, S007           ,2,0,50,6060,24,56000,9,21.7663,76.106,1,2,19,29855
2903, S008           ,0,1,39,5178,8,239717,7,25.0744,76.6965,0,1,19,72107
2904, S010           ,0,1,46,5248,6,263516,7,25.5158,71.1924,0,2,20,61542
2905, S010           ,2,0,18,720,7,56000,5,21.865,72.4239,0,3,24,10000
2906, S002           ,2,0,14,1016,19,56000,3,22.6272,73.013,0,3,24,14794
2907, S008           ,0,1,48,5754,6,344663,5,25.5372,74.3104,1,1,19,55951
2908, S006           ,1,1,44,4846,7,553302,7,21.8427,74.7706,0,1,20,71756
2909, S003           ,1,2,87,7888,5,552191,6,18.5073,87.3712,1,0,23,127825
2910, S008           ,0,1,61,6013,6,365695,7,22.1461,73.2906,0,1,20,59448
2911, S004           ,2,0,6,1797,22,56000,8,10.8505,77.0453,0,2,24,10000
2912, S008           ,0,1,42,5297,7,313090,1,24.2094,77.547,0,1,18,62596
2913, S006           ,2,1,42,6023,7,316026,2,11.4566,76.9459,1,3,22,62028
2914, S008           ,0,1,51,5413,5,326017,1,27.0732,73.4934,0,1,18,68254
2915, S008           ,2,0,48,5994,5,301977,8,15.1873,74.6932,0,3,19,10000
2916, S008           ,0,1,47,755,21,246908,5,10.8505,73.7169,1,3,19,82849
2917, S008           ,0,1,50,6742,8,320430,0,23.8682,75.2912,0,1,20,57815
2918, S006           ,2,2,6,1175,5,118764,9,10.8505,74.7125,0,3,24,22627
2919, S009           ,1,2,100,10500,6,523224,5,13.3023,79.7292,1,0,18,97622
2920, S003           ,1,2,100,10500,7,303811,5,24.3428,75.1651,1,1,19,12672
2921, S002           ,2,0,18,2453,24,62053,8,15.2579,72.4974,0,3,25,14274
2922, S004           ,1,2,92,8121,5,694088,8,10.8505,79.5085,1,0,21,130617
2923, S008           ,0,1,41,4875,7,255085,1,26.9176,71.1924,0,2,18,62866
2924, S002           ,0,1,50,5254,6,228767,0,11.587,78.4131,0,1,18,59334
2925, S006           ,0,2,43,8949,5,296534,7,10.8505,76.7824,1,0,19,70361
2926, S010           ,2,0,10,916,21,85761,2,12.9806,75.6445,1,3,25,10000
2927, S007           ,2,0,25,1938,22,106827,2,10.9834,75.0234,0,3,25,10000
2928, S007           ,0,1,95,5999,5,607802,7,24.9333,85.4967,1,1,19,53006
2929, S009           ,1,2,93,8321,6,652225,9,21.206,87.855,1,0,20,117561
2930, S008           ,0,1,48,5154,5,318861,7,24.0236,73.131,0,2,20,65907
2931, S010           ,2,2,7,907,18,56000,5,12.6553,77.6241,1,3,24,10000
2932, S006           ,1,2,95,8378,7,587460,2,18.5146,81.7369,1,0,20,103956
2933, S006           ,1,2,91,10500,7,123640,1,24.2682,71.591,1,0,23,128328
